bar_idx,datetime,price,bid_vol,ask_vol,volume,delta,trades,buy_trades,sell_trades,max_one_trade
942,2026-07-29 16:30:00,4090.8,5,1,9,-4,9,0,0,0
942,2026-07-29 16:30:00,4090.9,3,1,6,-2,6,0,0,0
942,2026-07-29 16:30:00,4091.0,2,11,13,9,9,0,0,0
942,2026-07-29 16:30:00,4091.1,0,3,3,3,3,0,0,0
942,2026-07-29 16:30:00,4091.2,2,7,9,5,9,0,0,0
942,2026-07-29 16:30:00,4091.4,1,0,1,-1,1,0,0,0
942,2026-07-29 16:30:00,4091.5,0,4,5,4,5,0,0,0
942,2026-07-29 16:30:00,4091.7,0,1,1,1,1,0,0,0
943,2026-07-29 17:00:00,4086.1,2,3,5,1,3,0,0,0
943,2026-07-29 17:00:00,4086.2,5,5,13,0,13,0,0,0
943,2026-07-29 17:00:00,4086.3,2,3,6,1,6,0,0,0
943,2026-07-29 17:00:00,4086.4,12,4,17,-8,10,0,0,0
943,2026-07-29 17:00:00,4086.5,0,2,3,2,3,0,0,0
943,2026-07-29 17:00:00,4086.6,1,2,5,1,5,0,0,0
943,2026-07-29 17:00:00,4086.7,0,1,2,1,2,0,0,0
943,2026-07-29 17:00:00,4086.8,4,15,19,11,8,0,0,0
943,2026-07-29 17:00:00,4086.9,8,1,10,-7,10,0,0,0
943,2026-07-29 17:00:00,4087.0,4,2,6,-2,6,0,0,0
943,2026-07-29 17:00:00,4087.1,4,1,6,-3,6,0,0,0
943,2026-07-29 17:00:00,4087.2,0,4,6,4,6,0,0,0
943,2026-07-29 17:00:00,4087.3,2,3,5,1,4,0,0,0
943,2026-07-29 17:00:00,4087.4,3,3,7,0,7,0,0,0
943,2026-07-29 17:00:00,4087.5,0,6,6,6,5,0,0,0
943,2026-07-29 17:00:00,4087.6,0,4,4,4,4,0,0,0
943,2026-07-29 17:00:00,4087.7,1,2,5,1,5,0,0,0
943,2026-07-29 17:00:00,4087.8,1,1,2,0,2,0,0,0
943,2026-07-29 17:00:00,4087.9,0,1,2,1,2,0,0,0
943,2026-07-29 17:00:00,4088.0,0,19,19,19,8,0,0,0
943,2026-07-29 17:00:00,4088.2,0,2,2,2,2,0,0,0
943,2026-07-29 17:00:00,4088.3,0,1,1,1,1,0,0,0
943,2026-07-29 17:00:00,4088.4,0,1,1,1,1,0,0,0
943,2026-07-29 17:00:00,4088.5,0,1,2,1,2,0,0,0
943,2026-07-29 17:00:00,4088.6,4,0,4,-4,4,0,0,0
943,2026-07-29 17:00:00,4088.7,3,1,4,-2,4,0,0,0
943,2026-07-29 17:00:00,4088.8,3,0,3,-3,3,0,0,0
943,2026-07-29 17:00:00,4088.9,1,2,7,1,7,0,0,0
943,2026-07-29 17:00:00,4089.0,3,1,4,-2,4,0,0,0
943,2026-07-29 17:00:00,4089.1,2,1,5,-1,5,0,0,0
943,2026-07-29 17:00:00,4089.2,4,2,6,-2,6,0,0,0
943,2026-07-29 17:00:00,4089.3,16,21,38,5,29,0,0,0
943,2026-07-29 17:00:00,4089.4,19,16,37,-3,29,0,0,0
943,2026-07-29 17:00:00,4089.5,26,2,28,-24,28,0,0,0
943,2026-07-29 17:00:00,4089.6,16,5,24,-11,24,0,0,0
943,2026-07-29 17:00:00,4089.7,11,3,16,-8,16,0,0,0
943,2026-07-29 17:00:00,4089.8,13,8,23,-5,22,0,0,0
943,2026-07-29 17:00:00,4089.9,8,4,17,-4,17,0,0,0
943,2026-07-29 17:00:00,4090.0,19,10,35,-9,27,0,0,0
943,2026-07-29 17:00:00,4090.1,2,10,14,8,11,0,0,0
